date,round,meal_id,item_name,quantity,measure,esha_code,gov_code,cals_kcal,prot_g,carb_g,tot_fib_g,tot_sol_fib_g,tot_insol_fib_g,sugar_g,sug_add_g,fat_g,mono_fat_g,poly_fat_g,trans_fat_g,sat_fat_g,vit_a_iu_iu,calc_mg,omega3_g,omega6_g,iron_mg,iodine_mcg,copp_mg,magn_mg,pot_mg,sel_mcg,sod_mg,zinc_mg,vit_c_mg,vit_b12_mcg,vit_b6_mg,vit_b3_ne_mg,vit_b3_mg,vit_b2_mg,vit_b1_mg,vit_d_iu_iu,gly_indx,gly_load,wgt_g,fat_cals_kcal,sat_cals_kcal,tfa_cals_kcal,carb_avail_g,starch_g,fib_16_g,sol_fib_16_g,insol_fib_16_g,non_digest_carb_g,sol_non_digest_carb_g,insol_non_digest_carb_g,mon_sac_g,galac_g,gluc_g,fruct_g,disacc_g,lact_g_70,sucr_g,malt_g,o_carb_g,net_carb_g,sala_g,chol_mg,water_g,ash_g,k_j_k_j,vit_a_rae_mcg,vit_a_re_mcg,caroten_mcg,retinol_mcg,alpha_caro_mcg,beta_caro_mcg,beta_caro_eq_mcg,biot_mcg,vit_d_mcg_mcg,vit_e_a_toco_mg,vit_e_a_te_mg,vit_e_iu_iu,vit_e_mg_mg,folate_mcg,fol_acid_mcg,fol_dfe_mcg_dfe,fol_food_mcg,crypto_mcg,vit_k_mcg,panto_mg,boron_mcg,chlor_mg,chrom_mcg,fluor_mg,mang_mg,moly_mcg,phos_mg,salt_g,x4_0_g,x6_0_g,x8_0_g,x10_0_g,x12_0_g,x14_0_g,x15_0_g,x16_0_g,x17_0_g,x18_0_g,x20_0_g,x22_0_g,x24_0_g,x14_1_g,x15_1_g,x16_1_g,x17_1_g,x18_1_g,x20_1_g,x22_1_g,x24_1_g,x18_2_g,x18_3_g,x18_4_g,x20_3_g,x20_4_g,x20_5_g,x22_5_g,x22_6_g,ala_g,arg_g,asp_g,cys_g,glu_g,gly_g,his_g,iso_g,leu_g,lys_g,met_g,phe_g,pro_g,ser_g,thr_g,trp_g,tyr_g,val_g,alc_g,caff_mg,art_sw_mg,aspar_mg,sacch_mg,sug_al_g,eryth_g,glyc_g,inos_g,lacti_g,malti_g,mann_g,sorb_g,xylit_g,org_ac_g,acet_g,citr_g,lact_g_172,malic_g,chln_mg,tau_g,lut_zea_mcg,lycopene_mcg,sulfites_ppm_ppm,sulfites_mg_mg,mp_grain_oz_eq,mp_veg_c,mp_fruit_c,mp_dairy_c,mp_prot_oz_eq,xx_alc,xx_lean_meat,xx_veg,xx_starch,xx_o_carb,xx_non_fat_milk,xx_fruit,xx_fat,file,fdc_id,lact_g_69,lact_g_171,lact_g_68,lact_g_170,comments,lact_g_71,lact_g_173,notes_on_portion_size,lact_g_72,lact_g_174,size,portion,portion_size_notes,lact_g_73,lact_g_175,day,first_day,last_day,day_of_round,weekend,time_shift
1/22/21,2,6,tortilla,10.8,Ounce-weight,157895,52215000,802.18,21.28,143.93,15,NA,NA,7.04,2.31,16.59,3.74,5.68,NA,5.17,NA,349.04,0.4,5.28,7.44,NA,0.39,143.9,477.63,43.48,1194.08,2.82,0,0,0.43,9.05,9.05,0.53,0.91,0,NA,NA,306.17,149.35,46.51,NA,128.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.89,128.93,NA,0,119.22,5.14,3356.31,0,NA,NA,0,0,0,NA,NA,0,0.43,NA,NA,NA,153.09,122.47,238.82,30.62,0,11.02,NA,NA,NA,NA,NA,NA,NA,796.05,NA,0,0,0,0,0.01,0.05,NA,3.19,NA,1.83,NA,NA,NA,0,0,0.02,0,3.69,0.04,0,0,5.28,0.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.45,NA,18.37,0,NA,NA,13.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/22/21,1/21/21,2/3/21,2,FALSE,FALSE
1/23/21,2,7,bagel,1,Each,116569,51180010,290.4,11.62,57.62,1.76,NA,NA,9.27,5.31,1.45,0.43,0.58,NA,0.4,NA,115.5,0.03,0.55,3.93,NA,0.14,31.9,117.7,23.65,464.2,0.91,0,0,0.08,4.97,4.97,0.38,0.62,0,NA,NA,110,13.07,3.56,NA,55.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.58,55.86,NA,0,37.19,2.12,1215.03,0,NA,NA,0,0,0,NA,NA,0,0.11,NA,NA,NA,116.6,90.2,179.74,26.4,0,0.22,NA,NA,NA,NA,NA,NA,NA,108.9,NA,0,0,0,0,0,0,NA,0.25,NA,0.13,NA,NA,NA,NA,NA,0.01,NA,0.2,0.01,0,NA,0.55,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,NA,0,0,NA,NA,4.65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/23/21,2,7,cream cheese,2,Ounce-weight,114035,14301010,198.45,3.49,3.13,0,0,0,2.13,0,19.53,5.05,0.84,NA,11.46,NA,55,0.09,0.72,0.06,NA,0.01,5.1,74.84,4.88,178.04,0.28,0,0.12,0.03,0.05,0.05,0.13,0.01,0,NA,NA,56.7,175.74,103.15,NA,3.13,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.13,NA,57.27,29.84,0.72,830.3,174.63,NA,NA,171.8,0.57,33.45,NA,NA,0,0.49,NA,NA,NA,5.1,0,5.1,5.1,1.13,1.19,NA,NA,NA,NA,NA,NA,NA,60.67,NA,0.41,0.34,0.21,0.49,0.57,1.86,NA,5.33,NA,1.91,NA,NA,NA,NA,NA,0.37,NA,4.41,0.04,0,NA,0.69,0.07,0,NA,0.03,0.01,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,NA,3.97,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/23/21,2,7,sausage patty,1,Each,131034,25221400,113.75,6.49,0.5,0,0,0,0.38,0,9.54,4.04,1.79,NA,3.09,NA,3.15,0.06,1.6,0.42,NA,0.02,5.6,119.7,7.25,284.9,0.86,0,0.34,0.07,2.14,2.14,0.06,0.09,19.6,NA,NA,35,85.84,27.8,NA,0.5,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.5,NA,30.1,17.46,1.02,475.93,9.8,NA,NA,9.8,0,0,NA,NA,0.49,0.32,NA,NA,NA,0.35,0,0.35,0.35,0,0,NA,NA,NA,NA,NA,NA,NA,52.15,NA,0,0,0,0.01,0.01,0.11,NA,1.94,NA,0.96,NA,NA,NA,NA,NA,0.19,NA,3.7,0.12,0,NA,1.56,0.05,0,NA,0.04,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,NA,0,0,NA,NA,0,0,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/23/21,2,8,"rice, white, cooked",1.5,Cup,117370,56205008,305.73,6.33,66.34,0.95,NA,NA,0.12,0,0.66,0.21,0.18,NA,0.18,NA,23.7,0.03,0.15,2.82,NA,0.16,28.44,82.95,17.77,580.65,1.16,0,0,0.22,3.48,3.48,0.03,0.38,0,NA,NA,237,5.97,1.64,NA,65.39,NA,0.95,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,65.27,65.39,NA,0,161.18,2.49,1279.17,0,NA,NA,0,0,0,NA,NA,0,0.09,NA,NA,NA,137.46,130.35,228.71,7.11,0,0,NA,NA,NA,NA,NA,NA,NA,101.91,NA,0,0,0,0,0,0,NA,0.16,NA,0.01,NA,NA,NA,0,0,0,0,0.2,0,0,0,0.15,0.03,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98,NA,0,0,NA,NA,2.89,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/23/21,2,8,"corn, cooked",4-Jan,Cup,159963,75216120,37.4,0.95,5.92,0.81,NA,NA,1.83,0,1.59,0.55,0.54,NA,0.41,NA,1.27,0.05,0.49,0.11,NA,0.01,5.52,54.82,0.26,88.83,0.13,0.68,0,0.02,0.41,0.41,0.04,0.02,0,NA,NA,42.5,14.27,3.68,NA,5.11,NA,0.81,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.28,5.11,NA,0.85,33.73,0.31,156.48,5.52,NA,NA,4.25,2.55,8.07,NA,NA,0,0.16,NA,NA,NA,15.3,0,15.3,15.3,8.07,1.02,NA,NA,NA,NA,NA,NA,NA,19.13,NA,0.01,0.01,0,0.01,0.01,0.03,NA,0.24,NA,0.09,NA,NA,NA,NA,NA,0.01,NA,0.54,0.01,0,NA,0.49,0.05,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,NA,286.87,0,NA,NA,0,0.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/23/21,2,8,"chicken drumstick, baked, with skin",5,Ounce-weight,156868,24142320,287.75,32.12,0,0,0,0,0,0,16.77,6.89,4.02,NA,4.15,NA,15.59,0.29,3.64,1.53,NA,0.1,29.77,340.19,37,712.99,3.25,0,0.54,0.53,7.43,7.43,0.28,0.13,5.67,0,0,141.75,150.92,37.37,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,178.6,91.31,1.55,1203.94,17.01,NA,NA,17.01,0,0,NA,NA,0.14,0.6,NA,NA,NA,5.67,0,5.67,5.67,0,7.65,NA,NA,NA,NA,NA,NA,NA,267.9,NA,0,0,0,0,0.01,0.08,NA,3.15,NA,0.84,NA,NA,NA,NA,NA,0.86,NA,5.9,0.08,0,NA,3.49,0.26,0,NA,0.14,0.01,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,93.27,NA,15.59,0,NA,NA,0,0,0,0,4.81,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/21,1/21/21,2/3/21,3,TRUE,FALSE
1/24/21,2,9,bagel,1,Each,116569,51180010,290.4,11.62,57.62,1.76,NA,NA,9.27,5.31,1.45,0.43,0.58,NA,0.4,NA,115.5,0.03,0.55,3.93,NA,0.14,31.9,117.7,23.65,464.2,0.91,0,0,0.08,4.97,4.97,0.38,0.62,0,NA,NA,110,13.07,3.56,NA,55.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.58,55.86,NA,0,37.19,2.12,1215.03,0,NA,NA,0,0,0,NA,NA,0,0.11,NA,NA,NA,116.6,90.2,179.74,26.4,0,0.22,NA,NA,NA,NA,NA,NA,NA,108.9,NA,0,0,0,0,0,0,NA,0.25,NA,0.13,NA,NA,NA,NA,NA,0.01,NA,0.2,0.01,0,NA,0.55,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,NA,0,0,NA,NA,4.65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,9,cream cheese,2,Ounce-weight,114035,14301010,198.45,3.49,3.13,0,0,0,2.13,0,19.53,5.05,0.84,NA,11.46,NA,55,0.09,0.72,0.06,NA,0.01,5.1,74.84,4.88,178.04,0.28,0,0.12,0.03,0.05,0.05,0.13,0.01,0,NA,NA,56.7,175.74,103.15,NA,3.13,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.13,NA,57.27,29.84,0.72,830.3,174.63,NA,NA,171.8,0.57,33.45,NA,NA,0,0.49,NA,NA,NA,5.1,0,5.1,5.1,1.13,1.19,NA,NA,NA,NA,NA,NA,NA,60.67,NA,0.41,0.34,0.21,0.49,0.57,1.86,NA,5.33,NA,1.91,NA,NA,NA,NA,NA,0.37,NA,4.41,0.04,0,NA,0.69,0.07,0,NA,0.03,0.01,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,NA,3.97,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,9,jelly,1.5,Tablespoon,120158,91401000,79.8,0.05,20.98,0.3,NA,NA,15.37,15.37,0.01,0,0,NA,0,NA,2.1,0,0,0.06,NA,0,1.8,16.2,0.12,9,0.01,0.27,0,0.01,0.01,0.01,0.01,0,0,NA,NA,30,0.05,0.01,NA,20.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,20.68,NA,0,8.93,0.03,333.88,0,NA,NA,0,0,0.9,NA,NA,0,0,NA,NA,NA,0.6,0,0.6,0.6,0,0.09,NA,NA,NA,NA,NA,NA,NA,1.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,6.6,0,NA,NA,0,0,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,"bread, whole grain",1,Slice,125112,51300110,91.44,4.43,15.52,2.16,NA,NA,1.59,1.59,1.28,0.22,0.58,NA,0.26,NA,58.68,0.05,0.53,0.92,NA,0.08,27.72,90,9.29,162,0.63,0,0,0.08,1.59,1.59,0.06,0.14,0,NA,NA,36,11.5,2.37,NA,13.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77,13.36,NA,0,13.93,0.85,382.58,0,NA,NA,0,0,0.72,NA,NA,0,0.19,NA,NA,NA,15.12,0,15.12,15.12,0,2.81,NA,NA,NA,NA,NA,NA,NA,76.32,NA,0,0,0,0,0,0,NA,0.16,NA,0.08,NA,NA,NA,0,0,0.01,0,0.21,0.01,0,0,0.53,0.05,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.79,NA,31.32,0,NA,NA,1.31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,"chicken breast, cooked, skinless",2.5,Ounce-weight,114308,24120120,102.06,19.87,0,0,0,0,0,0,2.53,1.02,0.35,NA,0.61,NA,9.21,0.02,0.33,0.33,NA,0.03,17.72,201.28,16.37,232.47,0.62,0,0.19,0.22,6.83,6.83,0.09,0.06,0,0,0,70.87,22.77,5.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60.95,48.04,0.43,427.01,3.54,NA,NA,3.54,0,0,NA,NA,0,0.23,NA,NA,NA,7.8,0,5.67,5.67,0,0,NA,NA,NA,NA,NA,NA,NA,174.35,NA,0,0,0,0,0,0.01,NA,0.49,NA,0.11,NA,NA,NA,NA,NA,0.17,NA,0.85,0.01,0,NA,0.32,0.02,0,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,42.38,NA,0,0,NA,NA,0,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,"spinach, fresh",1,Cup,118891,72125100,5.75,0.71,0.91,0.55,NA,NA,0.1,0,0.1,0,0.04,NA,0.02,NA,24.75,0.03,0.01,0.68,NA,0.03,19.75,139.5,0.25,19.75,0.13,7.02,0,0.05,0.18,0.18,0.05,0.02,0,NA,NA,25,0.88,0.14,NA,0.36,NA,0.55,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.36,NA,0,22.85,0.43,24.06,117.25,NA,NA,0,0,1406.5,NA,NA,0,0.51,NA,NA,NA,48.5,0,48.5,48.5,0,120.72,NA,NA,NA,NA,NA,NA,NA,12.25,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,NA,3049.5,0,NA,NA,0,0.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,"cucumber, fresh",5-Jan,Cup,119189,75111000,3.57,0.15,0.86,0.12,NA,NA,0.4,0,0.03,0,0.01,NA,0.01,NA,3.81,0,0.01,0.07,NA,0.01,3.09,34.99,0.07,0.48,0.05,0.67,0,0.01,0.02,0.02,0.01,0.01,0,NA,NA,23.8,0.24,0.08,NA,0.74,NA,0.12,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.74,NA,0,22.66,0.09,14.94,1.19,NA,NA,0,2.62,10.71,NA,NA,0,0.01,NA,NA,NA,1.67,0,1.67,1.67,6.19,3.9,NA,NA,NA,NA,NA,NA,NA,5.71,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,5.47,0,NA,NA,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,cheese,2,Ounce-weight,156464,14010000,208.65,11.58,2.83,0,0,0,1.53,0,16.79,3.81,0.63,NA,9.46,NA,552.25,0.07,0.55,0.27,NA,0.02,17.01,92.99,13.32,512.56,1.75,0,0.7,0.05,0.06,0.06,0.25,0.02,68.04,NA,NA,56.7,151.15,85.18,NA,2.83,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.31,2.83,NA,51.6,22.67,2.82,873,168.96,NA,NA,163.86,0,56.13,NA,NA,1.7,0.45,NA,NA,NA,11.34,0,11.34,11.34,5.1,1.53,NA,NA,NA,NA,NA,NA,NA,329.99,NA,0.32,0.27,0.17,0.42,0.48,1.53,NA,4.33,NA,1.66,NA,NA,NA,0,0,0.25,0,3.53,0.03,0,0,0.53,0.06,0,0,0.02,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,NA,13.61,0,NA,NA,0,0,0,1.33,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/24/21,2,10,"chips, multigrain, assorted flavors, Sun Chips",1.5,Ounce-weight,158241,54420210,208.79,3.38,28.6,3.74,NA,NA,3.06,2.75,8.98,4.89,2.77,NA,0.92,NA,8.5,0.04,2.73,0.74,NA,0.1,32.32,98.66,5.19,179.88,0.7,0,0,0.09,0.89,0.89,0.01,0.06,0,NA,NA,42.52,80.79,8.29,NA,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,24.86,NA,0,0.87,0.7,873.6,1.28,NA,NA,0,8.08,12.33,NA,NA,0,2.99,NA,NA,NA,10.63,3.4,13.01,7.23,0,1.02,NA,NA,NA,NA,NA,NA,NA,94.4,NA,0,0,0,0,0,0,NA,0.54,NA,0.29,NA,NA,NA,0,0,0,0,4.87,0.02,0,0,2.73,0.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29,NA,187.53,0,NA,NA,1.91,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/24/21,1/21/21,2/3/21,4,TRUE,FALSE
1/29/21,2,11,"bun, hamburger",1,Each,116543,51154100,145.08,5.08,26.06,0.94,NA,NA,3.79,3.14,2.03,0.39,0.93,NA,0.44,NA,74.88,0.1,0.83,1.78,NA,0.06,11.96,63.44,14.14,256.88,0.38,0.68,0.1,0.03,2.17,2.17,0.15,0.28,0,NA,NA,52,18.3,3.94,NA,25.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.34,25.13,NA,0,17.86,0.97,607.01,0,NA,NA,0,0,0,NA,NA,0,0.14,NA,NA,NA,48.88,27.56,68.17,21.32,0,2.5,NA,NA,NA,NA,NA,NA,NA,52.52,NA,0,0,0,0,0,0.01,NA,0.27,NA,0.13,NA,NA,NA,NA,NA,0.01,NA,0.37,0.01,0,NA,0.83,0.1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,NA,3.12,0,NA,NA,1.69,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/21,1/21/21,2/3/21,9,FALSE,FALSE
1/29/21,2,11,"fried chicken breast, from raw, with skin",4,Ounce-weight,160408,24127200,274.42,24.29,6.75,0.23,NA,NA,0.11,0,15.96,6.25,4.87,NA,3.17,NA,14.74,0.48,4.32,0.92,NA,0.05,23.81,275.56,26.54,339.06,0.87,0,0.17,0.62,8.24,8.24,0.21,0.14,4.54,NA,NA,113.4,143.6,28.49,NA,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,6.52,NA,89.58,64.63,1.78,1148.19,17.01,NA,NA,17.01,0,1.13,NA,NA,0.11,1.47,NA,NA,NA,20.41,12.47,29.14,7.94,0,9.98,NA,NA,NA,NA,NA,NA,NA,185.97,NA,0,0,0,0.02,0.01,0.06,NA,2.33,NA,0.65,NA,NA,NA,NA,NA,0.42,NA,5.69,0.11,0,NA,4.26,0.46,0,NA,0.06,0.01,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.67,NA,5.67,0,NA,NA,0.53,0,0,0,2.96,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/21,1/21/21,2/3/21,9,FALSE,FALSE
